Price,Close,High,Low,Open,Volume
Ticker,XLY,XLY,XLY,XLY,XLY
Date,,,,,
2000-06-22,18.754438400268555,19.435137666360905,18.590131680866953,18.730966011782613,256900
2000-06-23,18.871801376342773,18.871801376342773,18.637077478627067,18.70749464794178,40900
2000-06-26,18.871801376342773,19.083052884286907,18.120684903652513,18.989163325200625,13200
2000-06-27,19.411663055419922,19.529024984412786,18.918742953649886,18.918742953649886,132300
2000-06-28,19.34124755859375,19.43513710984906,19.24735800733844,19.34124755859375,32900
2000-06-29,19.01263427734375,19.223885769314236,18.895272337360147,19.153468605324075,154900
2000-06-30,19.223886489868164,19.36472082312727,19.03610737885602,19.12999693436209,32700
2000-07-03,19.482074737548828,19.482074737548828,19.2238785663283,19.294295703933898,43300
2000-07-05,19.716812133789062,19.81070171537853,19.575977761404854,19.646394947596956,56000
2000-07-06,19.85763931274414,19.975001247216625,19.693332604482663,19.71680499137716,7700
2000-07-07,20.820009231567383,20.843481620779972,19.95153083070155,19.95153083070155,177500
2000-07-10,21.125144958496094,21.242506874932182,20.63222490946452,20.63222490946452,123900
2000-07-11,21.277721405029297,21.453764328953977,21.148623260817867,21.148623260817867,64100
2000-07-12,21.336400985717773,21.383345762364016,21.101677102486555,21.383345762364016,8600
2000-07-13,20.937376022338867,21.265989547353154,20.937376022338867,21.265989547353154,26600
2000-07-14,21.195560455322266,21.21903283677888,20.84347473347306,21.03125378512597,7500
2000-07-17,21.07819938659668,21.195561298548775,20.93736509225416,21.12514415137752,99500
2000-07-18,21.125144958496094,21.14861734178331,20.960838275485568,21.007783042060005,230700
2000-07-19,20.85521697998047,21.066468474431595,20.82000839757195,21.007787503750727,68600
2000-07-20,20.79653549194336,21.07820414420444,20.79653549194336,20.9373698180739,49300
2000-07-21,20.749591827392578,20.890426161062663,20.655702271612522,20.796536605282608,110000
2000-07-24,20.420982360839844,20.737859673335635,20.280147999730605,20.737859673335635,13900
2000-07-25,20.467920303344727,20.467920303344727,20.16277928964807,20.327085989330886,17400
2000-07-26,20.39750862121582,20.56181536500007,20.209729485462397,20.327091445308287,83400
2000-07-27,20.561805725097656,20.561805725097656,20.32708191545042,20.350554296415144,3500
2000-07-28,19.928058624267578,20.37403402339724,19.928058624267578,20.37403402339724,8300
2000-07-31,19.52902603149414,20.11583570792125,19.52902603149414,20.11583570792125,15700
2000-08-01,19.810699462890625,19.810699462890625,19.458613571962474,19.622920321062278,86000
2000-08-02,19.810699462890625,19.904589033804797,19.599447928333735,19.622920321062278,113300
2000-08-03,19.716812133789062,19.95153608776274,19.646394947596956,19.787229319981165,15700
2000-08-04,19.634658813476562,19.716812197633367,19.54076923158307,19.716812197633367,8400
2000-08-07,20.162776947021484,20.233194095846937,19.57596737347604,19.57596737347604,5600
2000-08-08,20.76132583618164,20.913896348262117,20.350559072888053,20.350559072888053,4500
2000-08-09,20.39750862121582,20.51487058106171,20.28014666136993,20.51487058106171,84100
2000-08-10,19.810699462890625,20.0688957829046,19.810699462890625,20.0688957829046,4500
2000-08-11,20.092378616333008,20.233213045886743,19.83418216215116,19.83418216215116,22500
2000-08-14,20.35055923461914,20.44444878126098,20.28014207463776,20.28014207463776,400
2000-08-15,19.763748168945312,20.280140638917757,19.763748168945312,20.280140638917757,3900
2000-08-16,19.376449584960938,19.482075294388345,19.247351495660773,19.36471339502456,10400
2000-08-17,19.388195037841797,19.45861221110272,19.223888300232968,19.45861221110272,26500
2000-08-18,19.646387100219727,19.658123293230613,19.458608012045584,19.470344205056467,3200
2000-08-21,19.176939010620117,19.55249717973875,19.153466625050203,19.55249717973875,11200
2000-08-22,19.55249786376953,19.763749341289248,19.36471877264089,19.36471877264089,14100
2000-08-23,19.435134887695312,19.646386353865914,19.435134887695312,19.540760620780613,32100
2000-08-24,19.435134887695312,19.575969198475715,19.38819011743518,19.575969198475715,4200
2000-08-25,19.61117935180664,19.61117935180664,19.43513644918719,19.57597077128275,1000
2000-08-28,19.29429817199707,19.587702949551772,19.29429817199707,19.505549611836454,26300
2000-08-29,19.21215057373047,19.388193492854448,19.153469600689142,19.388193492854448,8500
2000-08-30,18.989160537719727,19.153467242001604,18.989160537719727,19.153467242001604,4600
2000-08-31,18.719221115112305,18.871791569342058,18.566650660882548,18.871791569342058,15100
2000-09-01,19.094789505004883,19.094789505004883,18.637077894251846,18.637077894251846,162500
2000-09-05,19.29429817199707,19.435132465223326,19.153463878770815,19.200408643179568,1223500
2000-09-06,19.575965881347656,19.705063977687477,19.529021119042266,19.575965881347656,30500
2000-09-07,19.411663055419922,19.669859299204223,19.411663055419922,19.669859299204223,114800
2000-09-08,19.775487899780273,19.892849845773036,19.529027813195476,19.529027813195476,5870100
2000-09-11,20.139301300048828,20.186246058324002,19.88110512953538,19.88110512953538,2624200
2000-09-12,20.139301300048828,20.280135574874347,19.916313698241762,20.092356541773658,1121100
2000-09-13,20.139301300048828,20.25666319573676,20.057147973067277,20.25666319573676,87800
2000-09-14,20.021953582763672,20.16278795732004,19.928063999726096,20.092370770041857,17000
2000-09-15,19.84810447692871,19.9186964312035,19.73045121980406,19.9186964312035,43900
2000-09-18,19.448078155517578,19.67161928374192,19.436312832979457,19.589262025975057,16300
2000-09-19,19.118656158447266,19.342197368915265,19.05982952411358,19.295136061448318,3054300
2000-09-20,18.742158889770508,19.201006470876,18.70686292199316,19.201006470876,13800
2000-09-21,19.436317443847656,19.436317443847656,19.118653659959108,19.18924561193434,3800
2000-09-22,19.306903839111328,19.34219982419197,19.248077197310256,19.248077197310256,1400
2000-09-25,19.01276397705078,19.27160111040172,18.98923332856433,19.27160111040172,3009700
2000-09-26,18.589210510253906,19.01276214213311,18.41273066363757,19.01276214213311,7800
2000-09-27,18.765689849853516,18.800985818223143,18.636271299164868,18.70686323590413,3300
2000-09-28,19.05982780456543,19.130419759397153,18.730398682017384,18.742164007822673,4300
2000-09-29,18.742158889770508,19.012761309396822,18.742158889770508,18.918638728657236,10100
2000-10-02,18.44803237915039,18.824522835867747,18.44803237915039,18.73040022168841,1008000
2000-10-03,18.589210510253906,18.68333309511595,18.44802663296084,18.471557279176352,10400
2000-10-04,18.91864585876465,19.177483053349736,18.58921670201999,18.58921670201999,2012600
2000-10-05,18.67156410217285,18.895105197283932,18.67156410217285,18.895105197283932,5400
2000-10-06,18.083303451538086,18.495089802093606,18.083303451538086,18.495089802093606,12000
2000-10-09,18.20094871520996,18.353897864077272,18.189183396066323,18.189183396066323,4400
2000-10-10,18.212717056274414,18.30683962504069,18.11859448750814,18.30683962504069,4600
2000-10-11,17.695053100585938,18.071543592087764,17.577399821991616,18.071543592087764,118400
2000-10-12,16.45968246459961,16.742050140904393,16.23614138752499,16.742050140904393,45600
2000-10-13,16.80088996887207,16.84795128531149,16.37733812091731,16.518522070235566,87600
2000-10-16,17.095016479492188,17.212669724361373,16.989128559109925,16.989128559109925,4400
2000-10-17,16.624408721923828,17.342093741058545,16.624408721923828,17.342093741058545,6400
2000-10-18,16.94207000732422,16.96560066011217,16.436160972383288,16.436160972383288,4400
2000-10-19,17.636219024658203,17.671514993353316,16.965595619451054,16.965595619451054,29600
2000-10-20,17.318553924560547,17.436207144156747,17.153839417125866,17.283257958681688,2100
2000-10-23,17.424455642700195,17.459751636574673,17.318567661076763,17.365628986242733,4300
2000-10-24,17.436216354370117,17.695053574205573,17.436216354370117,17.436216354370117,16800
2000-10-25,17.1773738861084,17.506802974335134,17.1773738861084,17.506802974335134,141800
2000-10-26,17.118549346923828,17.20090662900525,16.96560010877262,17.177375976981985,3400
2000-10-27,17.28325653076172,17.31855249372447,16.942062222121766,16.942062222121766,5700
2000-10-30,17.71857452392578,17.95388095850647,17.20090036784827,17.20090036784827,48700
2000-10-31,18.50685691833496,18.55391822009805,18.07153987702638,18.118601178789472,150200
2000-11-01,18.659801483154297,18.77745470814266,18.49508696817059,18.636270838156626,161300
2000-11-02,18.824520111083984,18.824520111083984,18.400968408584593,18.518621659278867,7500
2000-11-03,18.553918838500977,18.848051984323757,18.306846996009842,18.848051984323757,13900
2000-11-06,18.80098533630371,18.848046626256913,18.495086951607906,18.495086951607906,2200
2000-11-07,18.61274528503418,18.777459845078727,18.565683982164305,18.65980658790405,16700
2000-11-08,18.824520111083984,19.059826612472534,18.824520111083984,18.895112061500548,23100
2000-11-09,18.095075607299805,18.28332086719369,17.812707717458974,18.212728894733484,14800
2000-11-10,17.259727478027344,17.53032988565831,17.259727478027344,17.436207309091017,30500
2000-11-13,17.742116928100586,17.742116928100586,17.177381110760514,17.224442428872187,22300
2000-11-14,18.27155113220215,18.283316458108267,18.142132547234844,18.212724502671556,60600
2000-11-15,18.44803237915039,18.44803237915039,18.071541922433035,18.071541922433035,14500
2000-11-16,18.24802017211914,18.377438754900126,18.165662892167603,18.377438754900126,10200
2000-11-17,18.236255645751953,18.283316950644217,18.000949121290635,18.118602383521296,4200
2000-11-20,17.78917121887207,18.071539015997026,17.765640569111657,18.059773691116817,64600
2000-11-21,17.647987365722656,17.847997889200848,17.647987365722656,17.847997889200848,89700
2000-11-22,17.459728240966797,17.671503920439438,17.365605716756733,17.530320134124345,64800
2000-11-24,17.5773868560791,17.5773868560791,17.36561111082514,17.36561111082514,700
2000-11-27,18.212717056274414,18.259778340657554,18.024471918741863,18.071533203125,2800
2000-11-28,18.142127990722656,18.23625057433211,17.85976023989429,18.071536053015564,37100
2000-11-29,18.400955200195312,18.400955200195312,18.21271013420866,18.23624076745699,28700
2000-11-30,18.048009872436523,18.212724434505695,17.69505009657401,18.212724434505695,43700
2000-12-01,18.071535110473633,18.353902846574783,17.953881887098152,18.18918833384911,51600
2000-12-04,18.753923416137695,18.753923416137695,18.37743310916379,18.42449439753553,4100
2000-12-05,19.201007843017578,19.36572237108268,18.68333361195583,18.68333361195583,180900
2000-12-06,19.08335304260254,19.38925142676263,19.012761107796365,19.38925142676263,26700
2000-12-07,18.824520111083984,19.17747986316681,18.80098946094513,19.17747986316681,17200
2000-12-08,19.024526596069336,19.201006434622855,18.965699983218162,19.106883854060978,6500
2000-12-11,18.789226531982422,18.824522511691843,18.565685327156082,18.824522511691843,13500
2000-12-12,18.824520111083984,18.94217336177826,18.448029708862304,18.56568295955658,15500
2000-12-13,18.44803237915039,18.871584142957417,18.44803237915039,18.80099218232291,53700
2000-12-14,18.38920021057129,18.495088119653275,18.212720362101315,18.37743488733996,115300
2000-12-15,17.90448570251465,18.140381429820508,17.78653783886172,18.046023138898164,8900
2000-12-18,18.293710708618164,18.329095062019746,18.069609803741475,18.069609803741475,72800
2000-12-19,17.85730743408203,18.340893698809484,17.833717860192888,18.340893698809484,97200
2000-12-20,17.644990921020508,17.73934916123987,17.220378840033383,17.291147520197903,31500
2000-12-21,18.187559127807617,18.305506982073553,17.621409427331116,17.621409427331116,97100
2000-12-22,18.494226455688477,18.588584753931784,18.258330710080205,18.258330710080205,27200
2000-12-26,18.14038848876953,18.435258262644197,18.116798906859557,18.32910514404932,73400
2000-12-27,19.013195037841797,19.10755332587079,18.258328733609865,18.258328733609865,79400
2000-12-28,19.249086380004883,19.249086380004883,19.013190713583253,19.13113854679407,30200
2000-12-29,19.31986427307129,19.67370794107626,19.225505961603297,19.31986427307129,13900
2001-01-02,19.284467697143555,19.579337233797126,19.201904226880554,19.4613894191357,167100
2001-01-03,20.806007385253906,20.806007385253906,19.1075578027842,19.1075578027842,1034400
2001-01-04,21.100866317749023,21.372146320716173,20.68804892192945,20.68804892192945,259900
2001-01-05,20.404979705810547,20.900360716009416,20.19267355858246,20.900360716009416,91300
2001-01-08,20.133691787719727,20.33420307090147,19.90959094181072,20.21625525726515,27600
2001-01-09,19.968570709228516,20.31061946916214,19.95677592440322,20.31061946916214,96500
2001-01-10,20.098310470581055,20.098310470581055,19.57934001242051,19.791646108940732,130900
2001-01-11,20.275238037109375,20.381391115837697,19.791651789569247,20.0747266661781,43800
2001-01-12,20.263439178466797,20.381387020017826,20.051133063674946,20.051133063674946,71700
2001-01-16,20.7352352142334,20.75882478785596,20.239854168159564,20.239854168159564,19900
2001-01-17,20.452157974243164,20.758822396002287,20.310620548815876,20.73523282509774,170800
2001-01-18,20.14549446105957,20.475748468617923,20.14549446105957,20.45215889664947,7200
2001-01-19,19.34345245361328,19.697296096057425,19.34345245361328,19.65011694373154,223100
2001-01-22,20.074729919433594,20.145498650054392,19.720886266329593,19.862423727571194,90800
2001-01-23,20.31062126159668,20.31062126159668,20.003956829075474,20.145494259469878,57400
2001-01-24,20.334209442138672,20.357799012257164,20.14549288119075,20.28703030190169,392800
2001-01-25,20.65266227722168,20.85317356146655,20.239844927305768,20.42856143012447,5793700
2001-01-26,20.428564071655273,20.664459730681315,20.381384939850065,20.617280598876107,432000
2001-01-29,20.834304809570312,20.849402477237703,20.51726098751929,20.638039449272743,358700
2001-01-30,20.89468765258789,20.99281958283967,20.5700950959366,20.834298440173164,720600
2001-01-31,21.5665225982666,21.6118141576629,21.098506458321864,21.098506458321864,117500
2001-02-01,21.536334991455078,21.536334991455078,21.272131511572322,21.513688485250338,43800
2001-02-02,21.128713607788086,21.59673148116685,21.07587318204076,21.543891055419518,138800
2001-02-05,21.0079288482666,21.257034667028925,20.94753960249977,21.257034667028925,22200
2001-02-06,21.03057098388672,21.317419481705848,21.03057098388672,21.121154113811542,19400
2001-02-07,21.07586669921875,21.19664518943144,20.94753937339362,21.151353615549976,96400
2001-02-08,20.456872940063477,20.8720487463846,20.373837202882083,20.8720487463846,211700
2001-02-09,20.192668914794922,20.758818510536834,20.0492439473983,20.758818510536834,1637800
2001-02-12,20.75881576538086,20.75881576538086,20.245506636088248,20.245506636088248,3422000
2001-02-13,21.038122177124023,21.17399688724758,20.705980637304872,20.864501852345548,28500
2001-02-14,20.834304809570312,21.121153296286554,20.819207141902922,21.121153296286554,93800
2001-02-15,20.826763153076172,20.962639329322798,20.72862971921213,20.93999282001725,14500
2001-02-16,20.562549591064453,20.92488492417219,20.562549591064453,20.607841147754762,9300
2001-02-20,20.834304809570312,21.136250963953945,20.736171409525113,20.90979170811443,74900
2001-02-21,19.936010360717773,20.66822984093936,19.898267637740638,20.66822984093936,131800
2001-02-22,19.62652015686035,19.988855568052085,19.505741686463107,19.86807709765484,35600
2001-02-23,19.95111083984375,19.973755900906983,19.40760633764146,19.717102756835985,94600
2001-02-26,20.562549591064453,20.562549591064453,20.154922701266408,20.30589503683165,90500
2001-02-27,20.456872940063477,20.638040643174126,20.24550989987126,20.456872940063477,93800
2001-02-28,20.026601791381836,20.50216688731221,19.928468374261023,20.50216688731221,79900
2001-03-01,19.70200538635254,20.019049204148295,19.513288862421565,20.019049204148295,127600
2001-03-02,19.85297966003418,19.89072383234332,19.36231693835899,19.36986577282082,243900
2001-03-05,19.641616821289062,20.003952213953784,19.641616821289062,19.739748783546766,4300
2001-03-06,20.139833450317383,20.230416601544196,19.951116872169422,20.154931122119596,114800
2001-03-07,20.638042449951172,20.638042449951172,20.32854741673466,20.32854741673466,76300
2001-03-08,20.970190048217773,20.985286282649973,20.653146088446242,20.653146088446242,271300
2001-03-09,20.75881576538086,20.811656156962272,20.600294590636622,20.645586149164593,59600
2001-03-12,19.988849639892578,20.517256371013886,19.928460422603784,20.381380272165977,264800
2001-03-13,19.89827537536621,19.920920442041194,19.468001831023688,19.883177704387453,242100
2001-03-14,19.468000411987305,19.626521626330078,19.27173502294884,19.36231816263241,181000
2001-03-15,19.68691062927246,19.694459464120808,19.36231792975866,19.543485646739917,42000
2001-03-16,19.288280487060547,19.60596987043876,19.197511473499116,19.60596987043876,67200
2001-03-19,19.515199661254883,19.636224043439064,19.212638705794426,19.363919904886874,121200
2001-03-20,19.56058692932129,20.135453526091457,19.56058692932129,19.666482914110013,134600
2001-03-21,19.439563751220703,19.71186793525302,19.28828252686133,19.439563751220703,190800
2001-03-22,18.83444595336914,19.000855638689966,18.297400186770407,19.000855638689966,247200
2001-03-23,19.046232223510742,19.046232223510742,18.425981849342968,18.698286011950426,120100
2001-03-26,19.37904930114746,19.515200656001365,19.288280288520344,19.44712425721216,96600
2001-03-27,19.802642822265625,19.802642822265625,19.33367204206221,19.379057288444066,77200
2001-03-28,19.477380752563477,19.553021354710562,19.258023150609375,19.40174015041639,186200
2001-03-29,19.66649055480957,19.681618970721154,19.288288813370926,19.288288813370926,165600
2001-03-30,19.73456382751465,19.73456382751465,19.477386569049017,19.605975198281833,22500
2001-04-02,19.742141723632812,19.848037806056773,19.5379123280501,19.54547654004123,61500
2001-04-03,19.076488494873047,19.855584322924873,19.053797321847757,19.855584322924873,214100
2001-04-04,19.280717849731445,19.43199907039022,19.099181250575704,19.28828205503685,89200
2001-04-05,19.711864471435547,19.74212128808049,19.51519949141669,19.666480689192557,43700
2001-04-06,19.65135955810547,19.727000185004425,19.280722073298048,19.515206718232346,138500
2001-04-09,19.469823837280273,19.72700111522891,19.401747414133574,19.553028675065132,64000
2001-04-10,19.66649055480957,19.90097523053849,19.65136213889799,19.65892634685378,102200
2001-04-11,19.4471378326416,19.72700782777943,19.212653096861594,19.72700782777943,193300
2001-04-12,19.11431312561035,19.32610514164986,18.910083873522332,19.227773340306502,206200
2001-04-16,19.205089569091797,19.583291420820114,19.205089569091797,19.515214972090973,25100
2001-04-17,19.469823837280273,19.51520763846973,19.258030360521097,19.258030360521097,126300
2001-04-18,20.664945602416992,20.88430333341869,19.59841666860783,19.621109295419316,157700
2001-04-19,20.725454330444336,20.748146953422804,20.48340545624106,20.53635346713239,19700
2001-04-20,20.506092071533203,20.664936057670545,20.40019463805031,20.61955226773483,10800
2001-04-23,20.36993980407715,20.634681230781556,20.26404381048527,20.513656825898064,96500
2001-04-24,20.014440536499023,20.059825795735335,19.8631606672212,19.8631606672212,6400
2001-04-25,20.029560089111328,20.1808413341421,19.92366408322471,19.999304705740098,127600
2001-04-26,20.528789520263672,20.619558570605548,20.18084461985756,20.18084461985756,13400
2001-04-27,21.020448684692383,21.035575654426765,20.725450412637276,20.770834207290054,94600
2001-04-30,20.64980697631836,21.103649189114016,20.498527200536223,21.050701195454035,98200
2001-05-01,20.876739501953125,20.937251731819206,20.596869537119147,20.72545820592524,112500
2001-05-02,21.04314422607422,21.05070843387302,20.801095347413067,20.838914943681953,39000
2001-05-03,20.80109977722168,20.89943161409663,20.657382683888667,20.793535567812004,106100
2001-05-04,20.990196228027344,20.990196228027344,20.38507403097606,20.38507403097606,19200
2001-05-07,20.831348419189453,20.922116010944062,20.702759795266378,20.83891118289829,293700
2001-05-08,20.81621551513672,20.81621551513672,20.596857904061494,20.801087105533348,24500
2001-05-09,20.498523712158203,20.76326507812982,20.498523712158203,20.733008262487633,21200
2001-05-10,21.088525772094727,21.315447653585807,21.05827038686423,21.171730606247287,34300
2001-05-11,21.179296493530273,21.35326893990168,21.058272057556678,21.35326893990168,42700
2001-05-14,21.126344680786133,21.209549506564574,21.05826826746283,21.186856887881866,4500
2001-05-15,21.050703048706055,21.330572894765222,21.0053192562484,21.300316071310284,48200
2001-05-16,21.307880401611328,21.39864942978148,20.83134697121113,20.899421938932793,332600
2001-05-17,21.633140563964844,21.66339595399309,21.436475479243096,21.481859285648056,211100
2001-05-18,21.618009567260742,21.618009567260742,21.34570387588303,21.572625766272797,90200
2001-05-21,21.86005401611328,21.897875044904968,21.37595638937754,21.557492999403443,51200
2001-05-22,21.935697555541992,22.011338180485396,21.799544719188848,22.011338180485396,298300
2001-05-23,21.54237174987793,21.82224168508323,21.368399287771364,21.82224168508323,127600
2001-05-24,21.466726303100586,21.633135962397223,21.36839450301839,21.54236692616952,59900
2001-05-25,21.36083221435547,21.481856645042186,21.330576828046297,21.421344429698827,368300
2001-05-29,21.194425582885742,21.368398034791074,21.065836935232863,21.368398034791074,22100
2001-05-30,20.80866050720215,21.133914243805258,20.80866050720215,21.088528994936087,381400
2001-05-31,21.141469955444336,21.141469955444336,20.831344759766587,21.073393552224868,4000
2001-06-01,21.06584358215332,21.096098980293085,20.861614234488975,20.952383314359434,213500
2001-06-04,20.99776268005371,20.99776268005371,20.748149566750985,20.990198471441474,11500
2001-06-05,21.247371673583984,21.254935880729555,20.99019440153457,20.99019440153457,8400
2001-06-06,21.028011322021484,21.24736897318919,21.028011322021484,21.24736897318919,10100
2001-06-07,21.186861038208008,21.285192852979137,20.876735735750856,20.876735735750856,11600
2001-06-08,21.262500762939453,21.262500762939453,21.141476330217902,21.254936555553726,10500
2001-06-11,20.944812774658203,21.239809670319893,20.944812774658203,21.164169033740574,14000
2001-06-12,21.10365867614746,21.10365867614746,20.725456902586664,20.801097545843877,44400
2001-06-13,20.876739501953125,21.09609579419566,20.876739501953125,21.028019355255648,22900
2001-06-14,20.657373428344727,20.952371692246352,20.62711804698738,20.952371692246352,41600
2001-06-15,20.45195198059082,20.656623459116073,20.34582667136242,20.580819047160546,20400
2001-06-18,20.671777725219727,20.876449135374003,20.664197141971595,20.664197141971595,35000
2001-06-19,20.74001121520996,20.99774538262727,20.702108281266774,20.99774538262727,41700
2001-06-20,21.04322052001953,21.08112199561834,20.830968497459818,20.906772894506044,21000
2001-06-21,21.4222354888916,21.596584544667206,20.921928622671377,20.921928622671377,72800
2001-06-22,21.20998764038086,21.399497897594802,21.103862359012577,21.399497897594802,26200
2001-06-25,20.937089920043945,21.194822491258055,20.709676786598674,21.194822491258055,28400
2001-06-26,20.656620025634766,20.79306765530502,20.52017239596451,20.60355737984048,187800
2001-06-27,20.558067321777344,20.846122192260875,20.50500325077555,20.65661199051305,32700
2001-06-28,20.884033203125,21.134186725976466,20.78548848933147,20.78548848933147,16000
2001-06-29,20.975004196166992,21.194835435656003,20.853717695928406,20.99774595715515,55400
2001-07-02,21.179668426513672,21.187249010903724,20.952255232358006,20.952255232358006,33000
2001-07-03,21.14176368713379,21.149344270872184,20.95983401495783,20.95983401495783,33600
2001-07-05,20.70967674255371,20.959830176717713,20.70967674255371,20.84612433316103,34500
2001-07-06,20.216955184936523,20.694520417907302,20.163892541922944,20.66419952726322,90000
2001-07-09,20.360980987548828,20.444364511361353,20.186630464998828,20.186630464998828,72600
2001-07-10,20.2700252532959,20.588402673854436,20.2700252532959,20.542920598302963,50500
2001-07-11,20.489852905273438,20.641460268506084,20.224538212305358,20.353405266269924,167100
2001-07-12,21.376766204833984,21.48289152896047,20.846136692503347,20.846136692503347,12900
2001-07-13,21.725461959838867,21.7709440296882,21.16451161220065,21.28579809569816,29600
2001-07-16,21.786104202270508,21.92255185140866,21.672398309938337,21.748202720109404,47300
2001-07-17,21.907386779785156,21.907386779785156,21.64965269860015,21.702715342517898,9000
2001-07-18,21.922544479370117,21.922544479370117,21.67997160507337,21.793677459168922,293800
2001-07-19,22.074161529541016,22.24851066761538,21.907391531514296,22.059000357747873,148600
2001-07-20,22.096893310546875,22.240921495279654,22.028669509665473,22.028669509665473,35300
2001-07-23,21.687551498413086,22.12721518055574,21.687551498413086,22.074152546721884,20400
2001-07-24,21.376766204833984,21.679982449373302,21.240318533329013,21.679982449373302,48200
