,Date,Ticker,Open,High,Low,Close,Volume
69,2000-04-14,^GSPC,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1279700000
70,2000-04-17,XLE,14.775350617826653,14.857072689827907,14.391256879420762,14.546528816223145,216100
71,2000-04-17,XLF,11.406543461214993,11.422042059692071,11.034591070956827,11.236065864562988,498309
72,2000-04-17,XLI,17.82416437105819,18.04360008239746,17.674549113326865,18.04360008239746,20200
73,2000-04-17,XLK,36.54776165442553,39.124847412109375,36.454049445055205,39.124847412109375,905400
74,2000-04-17,XLV,19.151592988152288,19.345478631451915,18.70996457841424,19.270078659057617,16900
75,2000-04-17,XLY,21.272237312036214,21.272237312036214,20.522554939805865,21.01453399658203,140600
76,2000-04-17,^GSPC,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1204700000
77,2000-04-18,XLE,14.448452317827972,14.669101759333262,14.448452317827972,14.620068550109863,79600
78,2000-04-18,XLF,11.189572166341229,11.778497997776231,11.189572166341229,11.685508728027344,909586
79,2000-04-18,XLI,18.03361998570648,18.20318389043934,17.99372259635757,18.113414764404297,10700
80,2000-04-18,XLK,39.4528484484967,41.350521087646484,39.07799953212144,41.350521087646484,573200
81,2000-04-18,XLV,19.22699461823838,19.797880172729492,19.22699461823838,19.797880172729492,50900
82,2000-04-18,XLY,20.897392181329852,21.52993656350015,20.780254332779798,21.459653854370117,52100
83,2000-04-18,^GSPC,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1109400000
84,2000-04-19,XLE,14.644590949594843,14.963306935663034,14.644590949594843,14.938790321350098,377800
85,2000-04-19,XLF,11.608018735269876,11.701006836683138,11.375547899520377,11.53052806854248,218626
86,2000-04-19,XLI,18.163290284324727,18.312905525546512,18.033623741932512,18.183238983154297,13700
87,2000-04-19,XLK,40.67110521331054,41.32709078126717,39.921407421360115,39.99169158935547,355300
88,2000-04-19,XLV,20.121013871938278,20.336442285984724,20.05638534772434,20.314899444580078,7200
89,2000-04-19,XLY,21.295676728369486,21.717373297248088,21.295676728369486,21.6236629486084,8400
90,2000-04-19,^GSPC,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1001400000
91,2000-04-20,XLE,14.93879362196951,15.045032307464917,14.808038316744392,14.963310241699219,235600
92,2000-04-20,XLF,11.538277480506801,11.747500419616701,11.468536112659267,11.7475004196167,175048
93,2000-04-20,XLI,18.29294830878489,18.33284568786621,18.193204861081593,18.33284568786621,2900
94,2000-04-20,XLK,40.10883134702137,40.389968015341616,39.17170911928722,39.6402702331543,241400
95,2000-04-20,XLV,20.31490397830951,20.40107536315918,20.16410405482259,20.40107536315918,4000
96,2000-04-20,XLY,21.600217241909416,21.904775619506836,21.600217241909416,21.904775619506836,14300
97,2000-04-20,^GSPC,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,896200000
98,2000-04-24,XLE,15.069541712698582,15.167608144668423,14.881581051423058,15.126747131347656,22000
99,2000-04-24,XLF,11.685504388054278,12.026460647583006,11.623512340867237,12.026460647583008,196468
100,2000-04-24,XLI,18.19320891007133,18.582208442687985,18.19320891007133,18.352798461914062,8900
101,2000-04-24,XLK,37.95344366678378,38.51571690629168,37.01632160093726,38.42200469970703,611100
102,2000-04-24,XLV,19.99176479803411,20.20719329801293,19.905593398042583,20.11025047302246,18000
103,2000-04-24,XLY,21.904781422287066,22.53732591255632,21.904781422287066,22.139057159423828,12300
104,2000-04-24,^GSPC,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,868700000
105,2000-04-25,XLE,15.126757103262596,15.322890096497767,15.126757103262596,15.151273727416992,430800
106,2000-04-25,XLF,12.026462998889457,12.444909981429152,12.026462998889457,12.398416519165039,252724
107,2000-04-25,XLI,18.73182490246355,19.36020880494236,18.711876207146766,19.31033706665039,13100
108,2000-04-25,XLK,39.546567133043276,40.64768600463867,39.18343218602777,40.64768600463867,357900
109,2000-04-25,XLV,20.20718870491817,20.61650276184082,20.20718870491817,20.61650276184082,3600
110,2000-04-25,XLY,22.279615949444363,22.584174316786925,22.279615949444363,22.53731918334961,25600
111,2000-04-25,^GSPC,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1071100000
112,2000-04-26,XLE,15.20029436665983,15.38008279465258,15.118572353935852,15.347393989562988,429500
113,2000-04-26,XLF,12.390665045403976,12.390665045403976,12.096202233172962,12.150444984436035,938761
114,2000-04-26,XLI,19.40009937276375,19.430022405215315,18.901382165237692,19.021074295043945,515300
115,2000-04-26,XLK,40.76481986129886,41.37394935347919,39.87455368041992,39.87455368041992,1462000
116,2000-04-26,XLV,20.681126465348694,21.004269066369766,20.681126465348694,20.831926345825195,15500
117,2000-04-26,XLY,22.44361232396343,22.607605315892183,22.44361232396343,22.51389503479004,11900
118,2000-04-26,^GSPC,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,999600000
119,2000-04-27,XLE,15.232989215049423,15.576221804658905,15.175783783447843,15.559877395629883,27500
120,2000-04-27,XLF,11.778492439573698,12.010962010946647,11.693252509933572,11.902475357055664,170247
121,2000-04-27,XLI,18.74179668036851,19.041027069091797,18.74179668036851,19.041027069091797,6500
122,2000-04-27,XLK,39.26542488815438,41.23338174412393,39.26542488815438,41.116241455078125,481700
123,2000-04-27,XLV,20.42261598807344,20.810387177720404,20.42261598807344,20.702672958374023,5200
124,2000-04-27,XLY,21.97506449149088,22.045347213745117,21.78764389881292,22.045347213745117,3300
125,2000-04-27,^GSPC,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1111000000
126,2000-04-28,XLE,15.527192441932051,15.527192441932051,15.102237701416016,15.102237701416016,53000
127,2000-04-28,XLF,11.902476790739321,12.150444984436035,11.561520524406337,12.150444984436035,436143
128,2000-04-28,XLI,19.051006393593575,19.060980742490745,18.831570717855847,18.911365509033203,9600
129,2000-04-28,XLK,41.561356774243436,41.74878115653991,40.858515340631655,41.23336410522461,646500
130,2000-04-28,XLV,21.079667164124164,21.079667164124164,20.810381686810366,20.89655303955078,4900
131,2000-04-28,XLY,21.881346624576146,22.021912020451367,21.483078002929688,21.483078002929688,4300
132,2000-04-28,^GSPC,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,984600000
133,2000-05-01,XLE,15.26567197683901,15.461804807376557,15.183949964115033,15.347393989562988,34700
134,2000-05-01,XLF,11.592520696311542,12.041963790409447,11.577023260876828,11.879234313964844,117068
135,2000-05-01,XLI,18.9811841119196,19.350234985351562,18.901389328474853,19.350234985351562,2000
136,2000-05-01,XLK,41.8425122258376,42.17050504283745,41.42080717540923,41.81908416748047,195800
137,2000-05-01,XLV,20.961185455322266,21.068899666295145,20.875014086543963,20.961185455322266,3500
138,2000-05-01,XLY,21.576795390295604,22.139057159423828,21.576795390295604,22.139057159423828,6700
139,2000-05-01,^GSPC,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,966300000
140,2000-05-02,XLE,15.347400851512518,15.690633458415352,15.347400851512518,15.568050384521484,148000
141,2000-05-02,XLF,11.747492362897857,11.87147757872398,11.724245644369416,11.762990951538086,179480
142,2000-05-02,XLI,19.13079860409101,19.290388164917626,18.971209043264388,19.150747299194336,187400
143,2000-05-02,XLK,41.46764912017404,41.56136132157556,40.10882219985195,41.04594421386719,682600
144,2000-05-02,XLV,20.63804041958005,20.63804041958005,20.433383442559165,20.54109764099121,3800
145,2000-05-02,XLY,21.81106577747733,22.068769025116698,21.81106577747733,21.986772537231445,65300
146,2000-05-02,^GSPC,1468.25,1468.25,1445.219970703125,1446.2900390625,1011500000
147,2000-05-03,XLE,15.559878883690669,15.559878883690669,15.16761302947998,15.16761302947998,79100
148,2000-05-03,XLF,11.793994969630257,11.89473237087214,11.453038596870009,11.5537748336792,425311
149,2000-05-03,XLI,18.891419258610956,18.951265359746998,18.412650449522612,18.512393951416016,52900
150,2000-05-03,XLK,39.59341176654388,39.96826063533956,38.234584617159534,39.265419006347656,766600
151,2000-05-03,XLV,20.20718031948053,20.271808827965007,19.776323596250666,19.9702091217041,10600
152,2000-05-03,XLY,21.108239272030143,21.29565982050544,20.827108449317198,20.944246292114258,167300
153,2000-05-03,^GSPC,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,991600000
154,2000-05-04,XLE,15.265678033107468,15.584394009173417,15.265678033107468,15.559877395629883,44000
155,2000-05-04,XLF,11.468533583521614,11.49952961079249,11.298056015748015,11.375545501708984,180834
156,2000-05-04,XLI,18.422620448070933,18.691927839569537,18.402671752404373,18.542312622070312,29200
157,2000-05-04,XLK,39.19514361253152,39.733988981980545,38.750010481247536,38.984291076660156,178600
158,2000-05-04,XLV,19.90558624267578,20.03484329619965,19.83018629478686,19.90558624267578,18600
159,2000-05-04,XLY,20.850538911976688,20.850538911976688,20.49912533480854,20.604549407958984,22800
160,2000-05-04,^GSPC,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,925800000
161,2000-05-05,XLE,15.55988253873004,15.74784330469159,15.494504881004284,15.723326683044434,35600
162,2000-05-05,XLF,11.25155873537053,11.484029467216242,11.236061307611307,11.453033447265625,74476
163,2000-05-05,XLI,18.69192742595713,19.011106549559386,18.622106992669135,18.8714656829834,7200
164,2000-05-05,XLK,39.405983392939156,40.20253715950273,39.26541508119264,40.050254821777344,300000
165,2000-05-05,XLV,19.840953250360126,20.01329594960321,19.840953250360126,19.8840389251709,4700
166,2000-05-05,XLY,20.63969502564162,20.897398368754057,20.63969502564162,20.86225700378418,15100
167,2000-05-05,^GSPC,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,805500000
168,2000-05-08,XLE,15.625258016880043,16.00117949636565,15.625258016880043,15.91945743560791,83000
169,2000-05-08,XLF,11.329052806219508,11.685506561631469,11.329052806219508,11.677757263183594,49240
170,2000-05-08,XLI,18.961233720017894,18.961233720017894,18.83156720851856,18.86149024963379,4000
171,2000-05-08,XLK,39.12484351181854,39.452836211917614,38.539142261641615,38.63285446166992,155400
172,2000-05-08,XLV,19.765560315106367,19.92713165283203,19.700931780016102,19.92713165283203,5800
173,2000-05-08,XLY,20.663113117218018,20.873961210250854,20.522547721862793,20.803678512573242,54600
174,2000-05-08,^GSPC,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,787600000
175,2000-05-09,XLE,16.082903310541866,16.099247724475344,15.78870385973927,15.927631378173828,122400
176,2000-05-09,XLF,11.747499073881764,11.886981793598387,11.515029426930818,11.64676284790039,701424
177,2000-05-09,XLI,18.861493050670827,18.861493050670827,18.622108686199066,18.711877822875977,10400
178,2000-05-09,XLK,38.89058039738581,38.93743651834652,37.48489676856464,37.91831588745117,1236200
179,2000-05-09,XLV,19.9486730717808,19.9486730717808,19.754787480370403,19.78710174560547,6200
180,2000-05-09,XLY,21.131671867243025,21.272237312036214,21.01453399658203,21.01453399658203,17900
181,2000-05-09,^GSPC,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,896600000
182,2000-05-10,XLE,15.919456243880873,16.066555942232956,15.80504536738481,15.976661682128906,353700
183,2000-05-10,XLF,11.61576697208005,11.623515106497743,11.32905339451297,11.336801528930664,348373
184,2000-05-10,XLI,18.552286705793588,18.58220974886745,18.35279975196785,18.522363662719727,2100
185,2000-05-10,XLK,37.20375119494153,37.344319524393455,35.79806790042233,36.07920455932617,1019800
186,2000-05-10,XLV,19.948680740406367,20.05639499926385,19.62553796383391,19.75479507446289,9100
187,2000-05-10,XLY,20.920823700053237,21.061389144846427,20.827113403524443,21.01453399658203,63000
188,2000-05-10,^GSPC,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1006400000
189,2000-05-11,XLE,16.050211633954728,16.49968293734959,16.050211633954728,16.47516632080078,130800
190,2000-05-11,XLF,11.484032953014388,11.739750486334069,11.484032953014388,11.677757263183594,293840
191,2000-05-11,XLI,18.801653301220973,18.981191635131836,18.801653301220973,18.981191635131836,2200
192,2000-05-11,XLK,36.3134952083837,37.20376154252472,35.844933979888424,37.09833526611328,431200
193,2000-05-11,XLV,19.75478869442336,19.819417228865312,19.690160159981406,19.733245849609375,3800
194,2000-05-11,XLY,21.31908983683718,21.365944979335723,21.20195198059082,21.20195198059082,18100
195,2000-05-11,^GSPC,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,953600000
196,2000-05-12,XLE,16.40978654681369,16.540541818103044,16.38526993344694,16.53236961364746,45100
197,2000-05-12,XLF,11.654507463095356,11.948969052823418,11.623510280563876,11.809486389160156,611192
198,2000-05-12,XLI,19.070960879697235,19.210601806640625,19.070960879697235,19.210601806640625,4100
199,2000-05-12,XLK,37.8597346660205,38.53914822128943,37.57859802246094,37.57859802246094,221500
200,2000-05-12,XLV,19.905589590768443,20.14256089542045,19.88404674489099,20.077932357788086,5100
201,2000-05-12,XLY,21.43622326695062,21.506505966186523,21.31908543489078,21.506505966186523,3000
202,2000-05-12,^GSPC,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,858200000
203,2000-05-15,XLE,16.573236767489455,16.90012506665098,16.475170277740993,16.875608444213867,1278300
204,2000-05-15,XLF,11.87148620437683,12.351924170392858,11.87148620437683,12.336426734924316,493262
205,2000-05-15,XLI,19.15075409278441,19.5297794342041,19.15075409278441,19.5297794342041,9700
206,2000-05-15,XLK,37.859735757367844,38.375152952084484,36.82890136793456,38.28144073486328,157600
207,2000-05-15,XLV,19.991760672617087,20.422617583664866,19.991760672617087,20.411846160888672,8000
208,2000-05-15,XLY,21.31908661120619,21.717355262184764,21.225376340387697,21.57678985595703,26700
209,2000-05-15,^GSPC,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,854600000
210,2000-05-16,XLE,16.73667438271605,16.802052017023534,16.409786211178627,16.54871368408203,930400
211,2000-05-16,XLF,12.344173278152503,12.452658795503364,12.1659452412536,12.266682624816895,217272
212,2000-05-16,XLI,19.54972286456027,19.829004619768273,19.54972286456027,19.709312438964844,10500
213,2000-05-16,XLK,39.17170805089614,39.54655693176596,38.445438344210864,39.42941665649414,408000
214,2000-05-16,XLV,20.57341903448105,20.788847506046295,20.57341903448105,20.681133270263672,11200
215,2000-05-16,XLY,21.928202316678803,21.928202316678803,21.55336125143643,21.740781784057617,7700
216,2000-05-16,^GSPC,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,955500000
217,2000-05-17,XLE,16.6386043314266,16.6386043314266,16.401610458336535,16.63043212890625,45600
218,2000-05-17,XLF,12.034207387544326,12.227932784948866,12.02645809218445,12.057454109191895,118053
219,2000-05-17,XLI,19.609568200910573,19.609568200910573,19.430029936609255,19.57964515686035,4900
220,2000-05-17,XLK,39.03112660983444,39.241979034497405,38.3282851942912,38.867130279541016,368600
221,2000-05-17,XLV,20.44416046142578,20.616503226116407,20.401074770253125,20.44416046142578,6600
222,2000-05-17,XLY,21.319095977884256,21.35423734488077,21.178530509898206,21.225385665893555,9500
223,2000-05-17,^GSPC,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,820500000
224,2000-05-18,XLE,16.605920791625977,16.728503868335814,16.409787868890238,16.605920791625977,889700
225,2000-05-18,XLF,12.134950781046982,12.444911105581662,12.134950781046982,12.212441444396973,283992
226,2000-05-18,XLI,19.64946151389802,19.64946151389802,19.489871978759766,19.489871978759766,500
227,2000-05-18,XLK,38.89055802929748,38.89055802929748,37.76601177302864,37.88315200805664,206800
228,2000-05-18,XLV,20.551870189135588,20.551870189135588,20.37952746218267,20.4226131439209,2200
229,2000-05-18,XLY,21.22537002315769,21.647066116333008,21.22537002315769,21.647066116333008,1600
230,2000-05-18,^GSPC,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,807900000
231,2000-05-19,XLE,16.491505465479403,16.72849934977024,16.41795563932018,16.63860511779785,71400
232,2000-05-19,XLF,12.227940696418937,12.227940696418937,11.902481725052992,11.995471000671387,182311
233,2000-05-19,XLI,19.150752338610197,19.150752338610197,18.951265335083008,18.951265335083008,3900
234,2000-05-19,XLK,37.578594811634666,37.62545091489107,36.1963397655708,36.40719223022461,777500
235,2000-05-19,XLV,20.099467299224752,20.099467299224752,19.862496087765514,19.8840389251709,5500
236,2000-05-19,XLY,21.22537873653092,21.45965444002464,21.08481331443469,21.096527099609375,1900
237,2000-05-19,^GSPC,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,853700000
238,2000-05-22,XLE,16.507855585862526,16.695816317780764,16.499683380126953,16.499683380126953,108400
239,2000-05-22,XLF,12.049708779070993,12.150444984436035,11.840484742315141,12.150444984436035,179849
240,2000-05-22,XLI,18.51239062709226,18.64205715626909,18.51239062709226,18.622108459472656,5500
241,2000-05-22,XLK,36.079202021948355,36.313482554558405,34.48609440019998,36.24319839477539,452600
242,2000-05-22,XLV,19.862513118378104,19.862513118378104,19.560913136103384,19.657855987548828,47300
243,2000-05-22,XLY,20.920825543236973,20.920825543236973,20.639694628882165,20.78026008605957,8500
244,2000-05-22,^GSPC,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,869000000
245,2000-05-23,XLE,16.47516430627642,16.605919578548452,16.32806462497038,16.434303283691406,140300
246,2000-05-23,XLF,12.088459919184283,12.274434989542971,12.041965278269942,12.227941513061523,203731
247,2000-05-23,XLI,18.622107404736564,18.622107404736564,18.45254349157078,18.542312622070312,800
248,2000-05-23,XLK,36.36034376724906,36.36034376724906,34.43924313006194,34.48609924316406,334300
249,2000-05-23,XLV,19.690150923755287,19.7547794278814,19.496265411376953,19.496265411376953,6600
250,2000-05-23,XLY,20.756819473387566,21.037950211176113,20.68653678894043,20.68653678894043,20000
251,2000-05-23,^GSPC,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,869900000
252,2000-05-24,XLE,16.40979394282622,16.532377064909085,16.246349780049066,16.450654983520508,64800
253,2000-05-24,XLF,12.158194971110396,12.491401959179045,12.158194971110396,12.382916450500488,332616
254,2000-05-24,XLI,18.512388389158602,18.81161880493164,18.512388389158602,18.81161880493164,3800
255,2000-05-24,XLK,34.860939175474876,35.98548560049019,33.502112245248036,35.84491729736328,713600
256,2000-05-24,XLV,19.862497658420732,19.862497658420732,19.356240939361204,19.625526428222656,7800
257,2000-05-24,XLY,20.499129058855488,20.499129058855488,19.96029480930843,20.311708450317383,3900
258,2000-05-24,^GSPC,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1152300000
259,2000-05-25,XLE,16.475175216613028,16.475175216613028,16.001187040738248,16.148286819458008,331800
260,2000-05-25,XLF,12.35967254299499,12.413915309714165,11.94897481405125,12.072958946228027,532777
261,2000-05-25,XLI,18.991152423504364,18.991152423504364,18.47248649597168,18.47248649597168,51700
262,2000-05-25,XLK,36.50091089394401,36.852331730535255,35.00151532448803,35.25922393798828,606100
263,2000-05-25,XLV,19.647083822604827,19.776340953016703,19.474740982055664,19.474740982055664,112100
264,2000-05-25,XLY,20.381984177790365,20.45226688185171,20.12428092956543,20.12428092956543,21000
265,2000-05-25,^GSPC,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,984500000
266,2000-05-26,XLE,16.18096306761769,16.401612563994295,16.15644645690918,16.15644645690918,34600
267,2000-05-26,XLF,11.964469764828273,12.134947312376484,11.902476553208924,12.026460647583008,644675
268,2000-05-26,XLI,18.66200930028992,18.66200930028992,18.30293269162587,18.372753143310547,8900
269,2000-05-26,XLK,35.657490807337474,35.774631053090886,34.67351274300885,35.3763542175293,143500
270,2000-05-26,XLV,19.647075334121553,19.647075334121553,19.280846956182884,19.323932647705078,139600
271,2000-05-26,XLY,20.089143992320817,20.089143992320817,19.70258903503418,19.70258903503418,40300
272,2000-05-26,^GSPC,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,722600000
273,2000-05-30,XLE,16.262687997033176,16.475165327647677,16.213654766891366,16.385271072387695,62400
274,2000-05-30,XLF,12.251187353124221,12.305431290952951,12.119455069795947,12.274434089660645,315382
275,2000-05-30,XLI,18.552287170410157,18.801645868937175,18.45254369099935,18.701902389526367,157200
276,2000-05-30,XLK,36.266637688252466,37.67232131958008,36.07921320407545,37.67232131958008,821100
277,2000-05-30,XLV,19.496271247782083,20.16409932367296,19.496271247782083,20.121013641357422,52200
278,2000-05-30,XLY,19.726016284863856,19.8665817215731,19.597164634547052,19.854867935180664,92000
279,2000-05-30,^GSPC,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,844200000
280,2000-05-31,XLE,16.377103787992535,16.90012506665098,16.377103787992535,16.875608444213867,114700
281,2000-05-31,XLF,12.289927979684311,12.44490810457928,12.212438499453006,12.421661376953125,152029
282,2000-05-31,XLI,18.82159722962622,19.09090466216459,18.801648530919675,18.831571578979492,2000
283,2000-05-31,XLK,37.48488634843651,38.00030353572751,36.89918499924219,36.946041107177734,252800
284,2000-05-31,XLV,20.16410210173009,20.336444854736328,20.07793072522697,20.336444854736328,41100
285,2000-05-31,XLY,19.866576304147152,20.335127632075153,19.866576304147152,20.323413848876953,28000
